sex,age,realhrwage,wave,sch,annlabinc,region,female
1,32,25.397497177124,2009,16.0,51000.0,3.0,0
1,34,11.6634798049927,2011,12.0,30500.0,3.0,0
1,33,16.7963581085205,1999,12.0,35000.0,2.0,0
1,28,17.7881298065186,2009,16.0,36000.0,3.0,0
1,58,16.0419692993164,2007,12.0,29300.0,2.0,0
1,27,17.4607791900635,2009,11.0,33000.0,2.0,0
1,43,10.509105682373,2007,9.0,22387.0,3.0,0
1,41,18.8336029052734,2007,13.0,47000.0,2.0,0
1,41,19.9092750549316,2011,18.0,39500.0,3.0,0
1,52,65.3061218261719,2011,16.0,160000.0,2.0,0
1,40,24.8262977600098,1990,16.0,29000.0,3.0,0
1,32,32.5460357666016,1999,13.0,67000.0,3.0,0
1,50,9.21108627319336,1999,16.0,15500.0,3.0,0
1,25,6.96333169937134,1999,15.0,9500.0,3.0,0
1,26,21.3564910888672,1981,11.0,17000.0,4.0,0
1,61,10.4166669845581,2011,16.0,20000.0,2.0,0
1,40,17.5828819274902,2009,12.0,36000.0,2.0,0
1,34,19.9642734527588,1999,16.0,50000.0,1.0,0
1,35,5.48189115524292,1990,12.0,8000.0,3.0,0
1,32,18.1455879211426,1990,11.0,24000.0,2.0,0
1,32,20.5937271118164,1999,12.0,25100.0,4.0,0
1,43,38.6100387573242,2011,16.0,40000.0,3.0,0
1,46,30.7534313201904,2009,12.0,89000.0,3.0,0
1,50,16.6696605682373,1981,12.0,15000.0,4.0,0
1,35,35.6666679382324,2011,12.0,107000.0,3.0,0
1,48,17.9029083251953,1999,12.0,30633.0,4.0,0
1,45,22.3565559387207,2007,12.0,35000.0,3.0,0
1,39,32.5318832397461,1990,12.0,44600.0,2.0,0
1,57,23.6085224151611,2007,16.0,44000.0,4.0,0
1,54,33.1722412109375,2009,16.0,72000.0,3.0,0
1,40,30.2608470916748,2009,14.0,63000.0,2.0,0
1,35,6.11405897140503,1999,12.0,10000.0,3.0,0
1,51,17.3970489501953,1999,14.0,30000.0,4.0,0
1,63,39.7526054382324,2009,18.0,90000.0,2.0,0
1,41,49.1442985534668,1990,16.0,63000.0,3.0,0
1,31,15.8016014099121,2007,16.0,34000.0,2.0,0
1,51,34.1811866760254,1999,16.0,59400.0,3.0,0
1,29,17.5481433868408,1999,12.0,34000.0,3.0,0
1,39,31.0865917205811,1999,15.0,55000.0,3.0,0
1,45,22.9744529724121,1990,13.0,28400.0,4.0,0
1,50,27.0408172607422,2011,12.0,53000.0,2.0,0
1,32,21.9478740692139,2011,15.0,48000.0,2.0,0
1,44,30.0691680908203,1990,17.0,60000.0,1.0,0
1,57,50.0,2011,16.0,90000.0,1.0,0
1,51,103.814224243164,1999,18.0,200000.0,2.0,0
1,43,11.3667078018188,1990,12.0,17000.0,3.0,0
1,41,24.4562358856201,1999,15.0,52000.0,2.0,0
1,55,5.77881574630737,1981,11.0,5000.0,3.0,0
1,50,13.2785634994507,1999,14.0,22000.0,3.0,0
1,50,22.2551746368408,1999,12.0,35000.0,3.0,0
1,60,74.0210113525391,2011,18.0,155000.0,2.0,0
1,50,53.7254753112793,2009,18.0,165000.0,3.0,0
1,25,25.1204776763916,1999,12.0,32000.0,2.0,0
1,35,19.9116382598877,2009,12.0,49000.0,4.0,0
1,52,7.96997165679932,1999,8.0,14878.0,3.0,0
1,46,41.7689399719238,1999,12.0,80600.0,3.0,0
1,38,17.7191848754883,2009,13.0,36000.0,3.0,0
1,26,35.7142868041992,2011,16.0,74000.0,3.0,0
1,33,20.6163158416748,1981,15.0,33000.0,1.0,0
1,33,17.2497482299805,2011,13.0,34327.0,2.0,0
1,37,39.6777954101562,1999,14.0,78000.0,3.0,0
1,31,24.6586437225342,1990,13.0,35280.0,3.0,0
1,32,65.7210388183594,2011,12.0,139000.0,3.0,0
1,32,15.2384986877441,2009,8.0,30000.0,3.0,0
1,58,8.79187870025635,1999,15.0,30080.0,3.0,0
1,51,17.7229652404785,1999,16.0,26200.0,2.0,0
1,51,25.9936771392822,1990,8.0,32000.0,2.0,0
1,28,6.9139404296875,1981,6.0,5025.0,3.0,0
1,29,22.5881023406982,2009,14.0,40000.0,3.0,0
1,43,32.469554901123,1999,12.0,60000.0,4.0,0
1,51,6.85734367370605,1990,10.0,15000.0,3.0,0
1,37,17.8682174682617,1999,12.0,29000.0,2.0,0
1,49,10.0,2011,12.0,26000.0,2.0,0
1,54,34.0396003723145,1981,11.0,21500.0,1.0,0
1,55,12.5017852783203,2007,12.0,23300.0,3.0,0
1,56,17.8443965911865,2011,18.0,25000.0,2.0,0
1,42,24.5721492767334,1990,17.0,35500.0,4.0,0
1,26,19.3598747253418,1990,12.0,26000.0,2.0,0
1,60,18.5013828277588,1990,12.0,24000.0,1.0,0
1,26,12.9768238067627,2009,11.0,14000.0,3.0,0
1,32,18.6925582885742,2009,16.0,46000.0,2.0,0
1,45,26.3193588256836,1981,10.0,23000.0,1.0,0
1,41,32.6797370910645,2011,12.0,75000.0,1.0,0
1,30,36.6310081481934,2009,16.0,60000.0,1.0,0
1,35,32.7361183166504,1990,16.0,51000.0,3.0,0
1,33,25.2742099761963,1990,16.0,36000.0,1.0,0
1,55,15.871753692627,1999,15.0,24000.0,3.0,0
1,47,27.0045146942139,1999,14.0,43000.0,3.0,0
1,33,8.93991947174072,2009,12.0,11000.0,3.0,0
1,51,25.4344844818115,1999,12.0,48000.0,2.0,0
1,31,32.0988082885742,1999,16.0,42000.0,3.0,0
1,32,27.9619293212891,1990,16.0,29000.0,1.0,0
1,63,6.65762186050415,1981,2.0,5000.0,3.0,0
1,36,35.4631271362305,1999,16.0,86000.0,3.0,0
1,48,25.0,2011,12.0,50000.0,3.0,0
1,55,18.7018260955811,1999,14.0,37500.0,2.0,0
1,33,9.43570518493652,1990,12.0,30000.0,3.0,0
1,25,29.9166660308838,2011,16.0,64620.0,2.0,0
1,39,36.3349761962891,1999,16.0,70000.0,1.0,0
1,45,32.5526390075684,2007,14.0,58000.0,1.0,0
1,41,23.2474956512451,2011,12.0,65000.0,3.0,0
1,40,25.0,2011,15.0,50000.0,1.0,0
1,27,27.0299434661865,1981,12.0,29000.0,2.0,0
1,54,10.6297159194946,1999,6.0,19258.0,3.0,0
1,34,18.3203163146973,1981,12.0,16200.0,3.0,0
1,32,20.3788604736328,2007,17.0,31600.0,3.0,0
1,29,34.9100761413574,1999,17.0,56000.0,1.0,0
1,51,17.3611106872559,2011,12.0,50000.0,3.0,0
1,55,17.0944690704346,2009,12.0,35000.0,4.0,0
1,31,38.0422096252441,2009,16.0,88000.0,4.0,0
1,34,29.5888805389404,1990,12.0,47000.0,1.0,0
1,35,14.3519439697266,1990,11.0,20835.0,2.0,0
1,47,21.2283039093018,1981,10.0,18000.0,2.0,0
1,56,9.5,2011,12.0,19000.0,3.0,0
1,43,39.9191818237305,2009,16.0,80750.0,3.0,0
1,42,28.2353439331055,1999,12.0,42340.0,3.0,0
1,41,33.160701751709,2009,12.0,64500.0,4.0,0
1,46,37.2888679504395,1990,13.0,46000.0,3.0,0
1,25,13.7569780349731,2009,14.0,26000.0,2.0,0
1,26,14.6333818435669,2007,12.0,30000.0,3.0,0
1,26,8.77192974090576,2011,14.0,2000.0,3.0,0
1,29,13.2235298156738,2011,14.0,28100.0,2.0,0
1,45,82.6208190917969,1981,18.0,89000.0,4.0,0
1,34,14.3207855224609,2011,12.0,52500.0,2.0,0
1,29,12.037036895752,2011,16.0,26000.0,3.0,0
1,27,16.7098293304443,1981,13.0,15000.0,3.0,0
1,38,16.8650798797607,2011,15.0,34000.0,2.0,0
1,58,30.0527229309082,2009,12.0,51000.0,3.0,0
1,56,20.7183094024658,1981,7.0,16492.0,3.0,0
1,28,9.4929370880127,2007,16.0,23000.0,3.0,0
1,27,10.9673891067505,1999,13.0,17800.0,4.0,0
1,49,52.9987258911133,2007,17.0,121000.0,4.0,0
1,51,33.9652824401855,1981,12.0,36000.0,1.0,0
1,51,9.73950672149658,1990,9.0,14170.0,3.0,0
1,43,12.4560079574585,1981,12.0,15099.0,3.0,0
1,32,24.5404624938965,2009,16.0,58700.0,4.0,0
1,40,24.6458187103271,1999,17.0,40000.0,4.0,0
1,39,30.5623035430908,2007,13.0,35600.0,2.0,0
1,30,17.336446762085,1981,14.0,15000.0,3.0,0
1,45,10.8616380691528,1990,10.0,10885.0,3.0,0
1,41,12.2040491104126,2007,12.0,29000.0,3.0,0
1,33,13.7420721054077,2011,14.0,39000.0,3.0,0
1,27,8.45493316650391,1990,12.0,11000.0,3.0,0
1,37,10.921727180481,2007,12.0,29800.0,3.0,0
1,42,24.59694480896,1990,12.0,31000.0,4.0,0
1,31,12.2871904373169,1999,12.0,22000.0,2.0,0
1,44,13.4074268341064,2009,12.0,35000.0,2.0,0
1,48,46.9190368652344,1999,18.0,86000.0,1.0,0
1,47,52.8846168518066,2011,18.0,55000.0,3.0,0
1,52,54.2501068115234,1981,10.0,46000.0,2.0,0
1,38,24.0783996582031,1981,12.0,26000.0,2.0,0
1,35,9.78249359130859,1999,10.0,2000.0,3.0,0
1,59,42.3643913269043,1990,15.0,66000.0,2.0,0
1,49,62.8439598083496,1999,16.0,127000.0,1.0,0
1,43,22.8069534301758,2009,14.0,44900.0,2.0,0
1,29,32.9120979309082,1981,16.0,30000.0,3.0,0
1,50,19.4261608123779,1981,10.0,16640.0,1.0,0
1,33,12.5657739639282,1981,12.0,13960.0,3.0,0
1,28,25.3647994995117,1990,16.0,40000.0,2.0,0
1,32,11.3370771408081,1999,12.0,23000.0,3.0,0
1,32,14.4012594223022,1990,11.0,25000.0,3.0,0
1,30,16.765682220459,2007,13.0,30200.0,2.0,0
1,32,23.4443817138672,1999,12.0,48300.0,1.0,0
1,42,21.8187980651855,1999,11.0,35000.0,3.0,0
1,30,35.3209838867188,2007,17.0,71951.0,4.0,0
1,35,17.3721008300781,2009,12.0,40784.0,2.0,0
1,46,29.2284488677979,1990,12.0,46000.0,3.0,0
1,38,38.0061454772949,2007,13.0,34000.0,3.0,0
1,39,37.5,2011,14.0,72000.0,1.0,0
1,41,47.0888328552246,1990,18.0,63000.0,3.0,0
1,30,12.0725393295288,2007,12.0,36000.0,3.0,0
1,37,22.5201168060303,1999,12.0,51000.0,3.0,0
1,32,9.17108821868896,1999,12.0,1500.0,1.0,0
1,58,15.6774673461914,2009,12.0,30000.0,4.0,0
1,51,33.1754150390625,1999,16.0,48000.0,3.0,0
1,27,17.4789485931396,1999,12.0,30100.0,1.0,0
1,50,20.1178340911865,2007,11.0,41000.0,2.0,0
1,55,62.5,2011,16.0,115000.0,1.0,0
1,38,19.9893894195557,2007,12.0,38000.0,2.0,0
1,32,18.757926940918,2007,16.0,32163.0,4.0,0
1,58,21.9215698242188,1981,9.0,19650.0,4.0,0
1,44,11.9162092208862,1990,12.0,37000.0,3.0,0
1,59,15.7261753082275,1990,12.0,20000.0,3.0,0
1,47,41.6666679382324,2011,18.0,90000.0,2.0,0
1,48,19.0145797729492,1990,18.0,34000.0,2.0,0
1,41,15.9120635986328,1990,17.0,21400.0,1.0,0
1,46,31.4828014373779,2009,12.0,84200.0,1.0,0
1,44,58.4993133544922,1999,18.0,115000.0,1.0,0
1,56,35.4098320007324,2007,13.0,72000.0,3.0,0
1,27,38.3488693237305,2007,16.0,35200.0,3.0,0
1,53,17.1788673400879,2009,16.0,33820.0,3.0,0
1,29,25.8280544281006,1999,17.0,42000.0,2.0,0
1,42,9.74358940124512,2011,12.0,3800.0,2.0,0
1,28,14.639666557312,1981,13.0,19000.0,2.0,0
1,37,30.9272594451904,1981,16.0,27000.0,2.0,0
1,42,24.0537490844727,1990,12.0,29000.0,2.0,0
1,50,17.1973495483398,2007,17.0,25000.0,3.0,0
1,32,6.56464052200317,1990,12.0,6800.0,3.0,0
1,57,12.3328380584717,1981,4.0,10500.0,4.0,0
1,29,11.6279067993164,2011,16.0,30000.0,4.0,0
1,25,10.914867401123,1981,11.0,9000.0,3.0,0
1,49,28.153205871582,1981,12.0,19000.0,2.0,0
1,27,35.9012718200684,2011,18.0,48000.0,4.0,0
1,56,26.7972812652588,1990,12.0,35000.0,2.0,0
1,45,43.2604751586914,2011,16.0,95000.0,2.0,0
1,42,8.98019599914551,2007,13.0,23900.0,2.0,0
1,33,22.0182094573975,2007,12.0,52321.0,1.0,0
1,36,24.5927104949951,1990,16.0,29900.0,2.0,0
1,43,19.7354412078857,2007,14.0,12800.0,3.0,0
1,31,38.1281433105469,1981,16.0,31670.0,2.0,0
1,34,78.4174041748047,2009,16.0,186800.0,2.0,0
1,41,14.5413122177124,2009,14.0,36500.0,3.0,0
1,34,20.0858516693115,1990,12.0,35890.0,3.0,0
1,56,18.384708404541,1999,12.0,34580.0,4.0,0
1,44,18.149284362793,2011,17.0,35500.0,3.0,0
1,38,129.429550170898,2009,18.0,265000.0,3.0,0
1,41,26.6996383666992,1999,17.0,65000.0,4.0,0
1,44,13.7686681747437,1999,14.0,22000.0,2.0,0
1,34,30.7518920898438,1990,12.0,36000.0,2.0,0
1,54,44.5103492736816,1999,16.0,70000.0,3.0,0
1,41,20.2437725067139,1999,14.0,39000.0,3.0,0
1,49,11.2283668518066,2009,12.0,21000.0,3.0,0
1,31,25.4797859191895,1981,12.0,25000.0,3.0,0
1,42,22.1102504730225,1981,12.0,22000.0,3.0,0
1,41,22.1516799926758,1990,12.0,29200.0,2.0,0
1,60,22.615119934082,2009,12.0,41851.0,2.0,0
1,32,20.4081630706787,2011,12.0,50000.0,2.0,0
1,30,11.2874937057495,1999,16.0,30000.0,1.0,0
1,38,14.719030380249,1999,16.0,40000.0,4.0,0
1,27,19.7967472076416,2011,18.0,24350.0,2.0,0
1,55,21.5972213745117,2011,12.0,62200.0,2.0,0
1,29,21.5849475860596,1990,15.0,28000.0,3.0,0
1,35,38.0434799194336,2011,16.0,77000.0,2.0,0
1,26,7.48865461349487,1990,12.0,9600.0,3.0,0
1,59,55.9885902404785,2007,18.0,120000.0,1.0,0
1,28,13.8371086120605,1990,12.0,23000.0,2.0,0
1,62,9.87747001647949,1999,12.0,16000.0,3.0,0
1,27,14.6024236679077,1990,12.0,23000.0,3.0,0
1,60,80.0341262817383,2009,18.0,150000.0,3.0,0
1,28,18.4922103881836,1981,10.0,16000.0,3.0,0
1,52,25.8297328948975,1981,12.0,27500.0,3.0,0
1,32,24.0706768035889,1990,14.0,36000.0,2.0,0
1,27,20.6294174194336,1981,12.0,20000.0,3.0,0
1,59,49.2410163879395,2007,17.0,87000.0,4.0,0
1,46,36.6948852539062,1999,14.0,67000.0,3.0,0
1,39,58.9160995483398,2007,16.0,98000.0,1.0,0
1,32,18.1814441680908,1981,11.0,22700.0,2.0,0
1,31,31.5949726104736,2009,12.0,65000.0,2.0,0
1,52,63.883617401123,2011,12.0,101000.0,1.0,0
1,47,27.2537059783936,2007,12.0,56000.0,2.0,0
1,60,49.6796379089355,1990,12.0,116000.0,1.0,0
1,58,22.0166454315186,1990,12.0,28000.0,1.0,0
1,53,25.0,2011,9.0,51000.0,2.0,0
1,37,76.5809173583984,2007,13.0,156000.0,3.0,0
1,29,9.81060600280762,1990,13.0,13974.0,3.0,0
1,34,19.0215167999268,1999,13.0,35000.0,4.0,0
1,40,19.2208805084229,1990,13.0,27500.0,3.0,0
1,27,12.8514060974121,2011,10.0,32000.0,2.0,0
1,52,35.4796714782715,2007,14.0,61000.0,2.0,0
1,31,18.0784320831299,1999,13.0,29000.0,3.0,0
1,51,6.25983572006226,2007,12.0,18200.0,3.0,0
1,43,30.6967391967773,1990,13.0,26000.0,2.0,0
1,25,22.7926254272461,2009,16.0,56000.0,4.0,0
1,54,78.4883728027344,2011,16.0,135000.0,4.0,0
1,25,6.39275407791138,1990,11.0,8000.0,2.0,0
1,46,58.4007949829102,2007,14.0,120000.0,1.0,0
1,28,24.0417919158936,1990,16.0,29964.0,3.0,0
1,27,13.3387660980225,2009,15.0,32825.0,2.0,0
1,25,14.447039604187,1981,11.0,10000.0,3.0,0
1,47,37.856819152832,2007,16.0,75000.0,3.0,0
1,37,18.2725429534912,1990,16.0,23250.0,4.0,0
1,31,15.8828601837158,1999,14.0,29000.0,3.0,0
1,47,9.65803146362305,2007,13.0,14976.0,2.0,0
1,48,18.9296550750732,1990,11.0,26000.0,2.0,0
1,43,17.479642868042,1990,12.0,22230.0,1.0,0
1,28,12.304988861084,2009,15.0,25000.0,3.0,0
1,34,22.5859241485596,1981,9.0,19542.0,3.0,0
1,30,12.9273109436035,1999,12.0,24000.0,3.0,0
1,27,13.6190624237061,1981,12.0,11000.0,2.0,0
1,25,23.1731948852539,1981,12.0,20000.0,4.0,0
1,59,56.25,2011,14.0,135000.0,1.0,0
1,44,42.5746574401855,2007,16.0,73000.0,3.0,0
1,29,5.18623304367065,2011,12.0,11000.0,3.0,0
1,26,14.2124261856079,1990,16.0,16900.0,3.0,0
1,61,22.8821811676025,2011,14.0,47000.0,3.0,0
1,37,36.0105590820312,1999,16.0,55500.0,1.0,0
1,29,24.4450912475586,2009,14.0,46200.0,3.0,0
1,44,18.66286277771,2007,15.0,60000.0,1.0,0
1,29,25.1618804931641,1990,12.0,32000.0,2.0,0
1,34,6.54363822937012,2009,12.0,8000.0,2.0,0
1,31,15.7713508605957,1981,12.0,13100.0,3.0,0
1,43,40.3112564086914,1999,14.0,42000.0,4.0,0
1,40,30.3991012573242,2011,12.0,54080.0,4.0,0
1,39,30.1581954956055,1981,11.0,25050.0,3.0,0
1,50,38.3298149108887,1990,14.0,43750.0,1.0,0
1,49,8.57646083831787,1990,10.0,17168.0,3.0,0
1,63,66.2543411254883,2009,18.0,150000.0,3.0,0
1,35,15.57213306427,1999,12.0,27000.0,1.0,0
1,27,7.42120218276978,1999,14.0,11000.0,3.0,0
1,30,14.5500688552856,1999,7.0,27150.0,3.0,0
1,49,88.687629699707,2009,16.0,206900.0,4.0,0
1,26,13.227915763855,2007,15.0,40000.0,4.0,0
1,43,36.706901550293,1990,16.0,54852.0,4.0,0
1,52,11.3740081787109,1990,11.0,13250.0,3.0,0
1,34,25.8437156677246,1990,16.0,47000.0,2.0,0
1,35,7.85775947570801,1999,13.0,15756.0,2.0,0
1,52,17.2446708679199,1999,14.0,30700.0,3.0,0
1,31,26.6260929107666,2011,18.0,70000.0,3.0,0
1,41,15.6930770874023,1999,9.0,24680.0,2.0,0
1,30,153.846160888672,2011,16.0,320000.0,3.0,0
1,25,8.4566593170166,2011,12.0,20000.0,1.0,0
1,35,17.6965770721436,2009,14.0,35536.0,3.0,0
1,45,7.07001304626465,2007,12.0,15331.0,3.0,0
1,50,11.3643445968628,1999,10.0,16800.0,3.0,0
1,37,27.1986827850342,1999,12.0,36230.0,3.0,0
1,33,45.6710472106934,1999,16.0,90500.0,1.0,0
1,55,11.2640218734741,2007,14.0,26000.0,3.0,0
1,47,23.450267791748,1981,12.0,21000.0,1.0,0
1,47,25.9974384307861,2009,14.0,65000.0,3.0,0
1,58,6.41884708404541,1990,9.0,8000.0,3.0,0
1,49,20.3475875854492,1999,16.0,32000.0,2.0,0
1,47,13.8888893127441,2011,13.0,27500.0,3.0,0
1,26,21.4647121429443,1981,11.0,28415.0,4.0,0
1,26,8.2644624710083,2011,18.0,10000.0,3.0,0
1,60,27.643533706665,2009,12.0,80000.0,3.0,0
1,35,34.5795440673828,1990,15.0,46000.0,4.0,0
1,50,20.9224224090576,2009,16.0,45000.0,3.0,0
1,39,25.7601356506348,2011,12.0,45750.0,1.0,0
1,27,16.7800445556641,2011,14.0,37000.0,2.0,0
1,51,55.2982559204102,2007,16.0,101000.0,1.0,0
1,28,21.9754409790039,1990,12.0,32000.0,2.0,0
1,40,21.2877216339111,2009,10.0,5993.0,3.0,0
1,47,16.3041572570801,1999,12.0,30000.0,3.0,0
1,42,22.2540225982666,1990,12.0,30000.0,1.0,0
1,34,15.0203647613525,1999,12.0,24000.0,4.0,0
1,38,22.2222213745117,2011,17.0,52000.0,3.0,0
1,39,20.1869659423828,1990,14.0,25365.0,1.0,0
1,26,21.6636085510254,1990,12.0,27000.0,3.0,0
1,25,12.9390544891357,1999,12.0,21000.0,3.0,0
1,27,8.75444984436035,1990,12.0,11000.0,4.0,0
1,44,32.7447509765625,1999,17.0,80000.0,3.0,0
1,40,17.4719295501709,2007,16.0,31000.0,4.0,0
1,28,8.58491706848145,2007,12.0,5440.0,3.0,0
1,27,30.5101203918457,2007,16.0,58000.0,3.0,0
1,51,49.4288635253906,1981,16.0,51000.0,1.0,0
1,37,68.5173873901367,1999,18.0,132000.0,4.0,0
1,47,52.526481628418,1999,15.0,90950.0,4.0,0
1,38,26.5957374572754,1990,14.0,34500.0,3.0,0
1,43,15.6408853530884,1999,12.0,26000.0,1.0,0
1,39,10.6508874893188,2011,12.0,43200.0,3.0,0
1,29,28.8683052062988,1981,16.0,28000.0,2.0,0
1,29,28.5023803710938,2007,16.0,60000.0,2.0,0
1,43,17.2821006774902,1999,12.0,29000.0,1.0,0
1,31,19.0212345123291,2007,16.0,60000.0,3.0,0
1,26,14.1512899398804,2009,12.0,28974.0,3.0,0
1,37,41.9647102355957,2011,16.0,88000.0,3.0,0
1,49,22.4880390167236,2011,13.0,47000.0,1.0,0
1,33,39.789119720459,1990,14.0,63000.0,2.0,0
1,30,20.6528091430664,1990,12.0,27500.0,3.0,0
1,46,11.1888113021851,2011,12.0,32000.0,2.0,0
1,59,28.5775089263916,2007,14.0,49000.0,2.0,0
1,35,91.8413009643555,2007,16.0,225000.0,1.0,0
1,32,26.6661243438721,1990,17.0,39000.0,3.0,0
1,33,17.3673858642578,2007,9.0,21363.0,4.0,0
1,38,16.2804470062256,2009,13.0,25000.0,3.0,0
1,53,25.1644287109375,1999,16.0,41000.0,4.0,0
1,45,99.3534545898438,1999,16.0,180000.0,3.0,0
1,52,12.9807691574097,2011,12.0,27000.0,3.0,0
1,41,41.4653015136719,2009,16.0,100000.0,3.0,0
1,25,13.0569286346436,1981,8.0,9806.0,3.0,0
1,52,13.9075059890747,2009,17.0,38400.0,2.0,0
1,32,12.61829662323,2011,12.0,24000.0,1.0,0
1,34,47.6203079223633,2009,16.0,90000.0,3.0,0
1,30,15.519250869751,1990,13.0,19500.0,3.0,0
1,46,45.0347862243652,2007,14.0,105000.0,2.0,0
1,55,44.7522659301758,2011,12.0,84000.0,4.0,0
1,30,21.6671752929688,1990,12.0,31000.0,1.0,0
1,43,12.8364763259888,1990,13.0,21500.0,2.0,0
1,31,24.8035697937012,1999,14.0,40100.0,4.0,0
1,47,22.3565559387207,2007,12.0,42000.0,3.0,0
1,48,18.4129962921143,1999,10.0,30000.0,2.0,0
1,36,22.7793312072754,1990,14.0,27000.0,2.0,0
1,42,25.1778869628906,2011,12.0,46000.0,3.0,0
1,41,29.5675888061523,1999,16.0,46500.0,2.0,0
1,37,16.134880065918,2009,14.0,32400.0,1.0,0
1,25,7.98498678207397,2007,14.0,18900.0,2.0,0
1,59,39.6739120483398,2011,12.0,73000.0,3.0,0
1,46,20.2634181976318,1990,12.0,27600.0,2.0,0
1,30,11.0971002578735,1990,12.0,21000.0,3.0,0
1,45,7.71187448501587,1990,12.0,10200.0,3.0,0
1,36,23.2047271728516,1990,12.0,35000.0,3.0,0
1,29,19.9435482025146,2009,14.0,49000.0,2.0,0
1,37,24.4562358856201,1999,16.0,50000.0,3.0,0
1,33,42.1276588439941,2011,16.0,99000.0,1.0,0
1,32,16.2052822113037,1990,10.0,20362.0,3.0,0
1,62,21.8310394287109,2009,10.0,20200.0,3.0,0
1,47,34.4201316833496,1990,16.0,45000.0,3.0,0
1,27,18.0342960357666,1981,12.0,23000.0,1.0,0
1,27,13.8691577911377,1981,16.0,15000.0,3.0,0
1,26,17.3632850646973,1990,12.0,24500.0,3.0,0
1,29,16.9685134887695,1990,12.0,28000.0,3.0,0
1,42,24.3916187286377,1990,16.0,38000.0,3.0,0
1,27,9.05003452301025,1990,13.0,13000.0,1.0,0
1,44,27.629186630249,1981,14.0,22280.0,2.0,0
1,32,12.0722942352295,1990,12.0,15000.0,3.0,0
1,26,2.23463678359985,2011,12.0,4000.0,3.0,0
1,38,12.0725393295288,2007,12.0,21465.0,2.0,0
1,33,72.3539352416992,2007,16.0,178000.0,2.0,0
1,37,19.9842376708984,1999,12.0,33000.0,2.0,0
1,33,12.128734588623,1981,14.0,14314.0,3.0,0
1,43,19.1163959503174,2009,14.0,42000.0,3.0,0
1,44,18.0784320831299,1999,16.0,29000.0,2.0,0
1,50,25.8859119415283,2009,12.0,53000.0,2.0,0
1,36,66.0064468383789,1999,14.0,15000.0,3.0,0
1,36,22.9340057373047,1990,14.0,28000.0,4.0,0
1,38,18.3665351867676,1999,12.0,29000.0,2.0,0
1,41,43.6969032287598,2007,12.0,86000.0,4.0,0
1,39,13.9507923126221,1990,14.0,20572.0,3.0,0
1,30,21.7388763427734,1999,9.0,20000.0,2.0,0
1,53,11.8649034500122,2007,10.0,18000.0,2.0,0
1,31,21.9681529998779,1999,12.0,39800.0,3.0,0
1,39,24.6458187103271,1999,13.0,40000.0,3.0,0
1,33,23.8141403198242,1999,12.0,48500.0,1.0,0
1,32,37.6418266296387,1981,16.0,35500.0,3.0,0
1,38,23.480052947998,1990,12.0,43000.0,4.0,0
1,49,34.2923812866211,1999,16.0,59000.0,1.0,0
1,37,18.5731372833252,2007,14.0,36000.0,3.0,0
1,54,9.43570518493652,1990,8.0,12000.0,3.0,0
1,41,17.8849105834961,1990,12.0,29080.0,3.0,0
1,51,30.6999588012695,1981,12.0,25500.0,2.0,0
1,33,30.2239303588867,1981,18.0,25000.0,2.0,0
1,32,20.5562133789062,1990,18.0,30600.0,4.0,0
1,61,9.25925922393799,2011,12.0,20000.0,3.0,0
1,35,22.7256870269775,1990,12.0,30000.0,3.0,0
1,29,13.8330602645874,2009,12.0,25000.0,2.0,0
1,54,12.0192308425903,2011,12.0,25000.0,3.0,0
1,35,20.7764511108398,1990,17.0,26000.0,3.0,0
1,48,22.2551746368408,1999,13.0,35000.0,4.0,0
1,38,27.2888507843018,1981,12.0,34000.0,2.0,0
1,31,19.762845993042,2011,14.0,40000.0,3.0,0
1,25,8.91089153289795,2011,12.0,18000.0,2.0,0
1,39,50.2267723083496,1990,16.0,58000.0,3.0,0
1,27,13.2787637710571,1981,12.0,13000.0,1.0,0
1,33,17.8222217559814,2011,14.0,39298.0,3.0,0
1,39,24.1567211151123,2009,12.0,55000.0,2.0,0
1,51,63.9550132751465,1999,16.0,100580.0,2.0,0
1,30,13.1971378326416,1999,12.0,22000.0,3.0,0
1,36,5.06329107284546,2011,12.0,9600.0,3.0,0
1,27,12.0,2011,14.0,30000.0,3.0,0
1,29,21.7747039794922,1990,14.0,36000.0,3.0,0
1,31,20.6655178070068,1999,12.0,32500.0,4.0,0
1,42,17.4019889831543,2009,12.0,37000.0,3.0,0
1,34,14.1846160888672,1999,12.0,29000.0,2.0,0
1,61,41.6518974304199,2009,14.0,82000.0,3.0,0
1,58,19.6814460754395,1999,12.0,19500.0,2.0,0
1,37,6.98749542236328,1999,11.0,10000.0,4.0,0
1,53,86.1026992797852,1981,16.0,65000.0,1.0,0
1,47,13.5059728622437,1981,11.0,7140.0,3.0,0
1,50,10.44411277771,1999,8.0,17000.0,2.0,0
1,38,28.4698009490967,1990,16.0,42000.0,1.0,0
1,57,45.4187240600586,1999,18.0,125000.0,3.0,0
1,37,19.3467884063721,1990,10.0,28000.0,3.0,0
1,35,25.2484474182129,1990,10.0,35000.0,3.0,0
1,38,34.7365341186523,1990,16.0,110000.0,2.0,0
1,41,16.2456665039062,1981,12.0,21000.0,3.0,0
1,26,10.220139503479,2007,16.0,20000.0,3.0,0
1,28,18.5704727172852,2007,16.0,40200.0,4.0,0
1,38,23.8275127410889,1999,12.0,43000.0,3.0,0
